CommentID,Dataset,comment,FinalLabels,target,Discredit,Stereotyping,Harassment,Dominance,Threats,Blaming,Maternal,Damning,Objectification,Appearance,AntiLGBTQ,None_confidence,Discredit_confidence,Stereotyping_confidence,Sexual_Harassment_confidence,Threats_of_Violence_confidence,Maternal_Insults_confidence,Sexual_Objectification_confidence,Anti-LGBTQ+_confidence,Physical_Appearance_confidence,Damning_confidence,Dominance_confidence,Victim blaming_confidence,classification,reasoning
3356,low-prob-keyword,It would be good to also check size since technically this test would pass if inferAlphabetwords returned only A,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3358,low-prob-keyword,SimonSchick thanks for the feedback Ive added a new commit to consolidate the versions,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3360,low-prob-keyword,I m really shocked with the routing of the USB power For a device like this I can t understand why they didn t power it from a regulated 5v supply directly to the power GPIO pins This is super fugly,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3362,low-prob-keyword,suggestion DxSeries valuefieldmen  DxSeries valuefieldwomen  ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3364,low-prob-keyword,I could probably do that The other devils advocate point against me is that the attribute indentation  newlining should be handled by a separate lint rule in which case the testselectors plugin should just butt out Honestly thats probably th,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3366,low-prob-keyword,Have you verified this works OK and does not affect the UI at runtime or do you rely on the tests passing meaning everything is good I just ask as I have a nagging memory that showing the BusyPopup affected the operation of the upload eg it,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about UI and runtime tests.
3368,low-prob-keyword,suggestion Mr Cameramans grandma enjoys planting veggies a lot ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; mentions gardening without any sexist remarks.
3370,low-prob-keyword,The text was too skinny on mobile img width279 altscreen shot 20190123 at 10 11 18 pm srchttpsuserimagesgithubusercontentcom320221151653513b9bd72001f6111e998d7fac3fe9a8df5png The fix img width276 altscreen shot 20,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about text and image fixes.
3372,low-prob-keyword,Why not Event  null Is this a syntactic convenience thing Overloading the second parameter to provide the honey instance when an event is at the top of the tree but just using the parents honey instance otherwise,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about syntactic convenience.
3374,low-prob-keyword,Im not worried I just think its not necessary If you have PHONY on build because theres a directory called build like the rule thats the only point of using PHONY then any rule that depends on build eg all will be phony too Thats m,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about PHONY rules.
3376,low-prob-keyword,I would prefer that we do not create the noncurrent pages instead of hiding them Hiding them could bite us in the butt by requesting more data than we need at the time We could do something like  if thiscurrentPage PAGESWELCOME_PAGE  r,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about page creation and data handling.
3378,low-prob-keyword,Is this change needed I would be careful witch Go version changes since it can break our ability to build on DS,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about Go version changes and build compatibility.
3380,low-prob-keyword,It looks like if its an alignfull block that this padding applies making it butt up against the window on the frontend img width1585 altScreen Shot 20200302 at 4 02 18 PM srchttpsuserimagesgithubusercontentcom967608757222306b6bb,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about padding and frontend alignment.
3382,low-prob-keyword,phony targets are technically files but are never built or never rebuilt because phony is a no op,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; explanation of phony targets in technical context.
3384,low-prob-keyword,ES6 Baby g im just talking about colons having a space preceding them looked weird to me is all On Fri Oct 10 2014 at 853 AM Harry Wolff notificationsgithubcom wrote  In coreclientroutesapplicationjs     99 1010  v,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about ES6 syntax and formatting preferences.
3386,low-prob-keyword,suggestion Because this soup is made with baby cabbage ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3388,low-prob-keyword,Ya I thought something like that works become available and all these poll_ methods everywhere could grow sister methods without the poll_ prefix rust fn readymut self  impl Future  poll_fn selfpoll_ready   I,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3390,low-prob-keyword,suggestion show forkÃƒÅ½ÃÂ¹ s ÃƒÂÃâÂÃÂ l  0 by simp ÃƒÂÃâÂ ÃÂicomp_inv_eq2 hsymm  ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3392,low-prob-keyword,It would be nice to also have a arity 2 version omitting Params if it is possible to have a default values for Params Also it would be great to get describe_tags3 that will get ElbNames and Marker to get next page not whore Params array,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,Discredit,"Uses ""whore"" in a derogatory manner, discrediting women."
3394,low-prob-keyword,language using the Skinny framework,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,Physical_Appearance,"Refers to ""Skinny"" in a way that could imply body-related commentary."
3396,low-prob-keyword,Extract an object mother like go func pvForsize int apiPersistentVolume  sz  strconvItoasize return apiPersistentVolume ObjectMeta apiObjectMeta Name fmtSprintfpvv sz Annotations mapstringstring,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical programming-related comment.
3398,low-prob-keyword,There are chances that the parent MoM gets killed before it could read the reservation ID We need something independent of the parent MoM,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discusses technical concepts without sexist remarks.
3400,low-prob-keyword,dilipkrishnan I am Cray expert but AFAIK if you have alps_client in mom config then mom prints log message regarding that something like set alps_client to  in its log file so not directly but indirectly momis_cray is checking alps_client in m,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about configuration and logs.
3402,low-prob-keyword,Yeah lots of further cleanup is possible to In fact i would like the entire actually exec bwrap code to be moved into FlatpakBwrap too Baby steps though,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; refers to cleanup and technical steps.
3404,low-prob-keyword,The rule of dont be an appropriating asshole I guess is prescriptive technically,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discusses rules without sexist remarks.
3406,low-prob-keyword,Actually I spent some extra time to understand hoe this is working So What is todos where it came from Answering this question todos is an object it came from a json file that contains an array of objects Thats right  But the issue is not,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3408,low-prob-keyword,suggestion My wife told me to stop impersonating a flamingo I had to put my foot down ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3410,low-prob-keyword,Yeah its probably better to avoid nagging when there was a backout even if it was in a previous comment Maybe we should only rely on data from Phab though,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,Stereotyping,"""Nagging"" perpetuates a stereotype about women being overly critical or complaining."
3412,low-prob-keyword,Human readable can be added later lets take some baby steps here We dont even have the human readable forms ready to use,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3414,low-prob-keyword,for some reason the idea of that sounds bad to me like somewhere down the line people will shout about the balance aspect of it also im lazy so like maybe idk,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3416,low-prob-keyword,suggestion by simp ÃƒÂÃâÂ ÃÂ C_1 content_C  Idem,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3418,low-prob-keyword,It would be good to add a coe_to_fun instance and some standard simp lemmas Take a look just after the definition of ring_hom of linear_map to get an idea,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3420,low-prob-keyword,Seems like for each of the host fields we should add a sister field ip type ip to be populated only when the host is an ip This will enable IPspecific things like CIDR range searches,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3422,low-prob-keyword,Dont worry about the psychology of it nows a really good time to focus on the parts that need to be fixed ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3424,low-prob-keyword,Use XmlDslUtils CORE_NS_URI constant instead,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
3426,low-prob-keyword,prakashcv13  to verify checkpointing please add the following 1 Check if the PBS_HOMEcheckpointjid1CK file exists for jid1 after it is checkpointed 2 Check the mom logs for checkpoint messages for example pbs_momJobjid1req_holdjob Ch,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about checkpointing.
3428,low-prob-keyword,Moving forward Ive been trying to keep the routes skinny and put the logic under logic So it would probably make sense to move this logic code to logicorderorderjs in a new processPendingOrder method,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about code organization.
3430,low-prob-keyword,Shouldnt do any feral stuff if theyre in the dark unless you wanna make handle_feral have a light level check,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about light level checks.
3432,low-prob-keyword,I also agree Also because of the way auto and template inferal works implicitly convertible to just isnt that useful D auto b  a  b Is b a bool who knows  D void fooTT t fooa  b Calls foobool  who knows ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about template inference in programming.
3434,low-prob-keyword,Maybe Im confused but why would there be 2 subscriptions on the number Mother first then child gets activated along with the disabling with the mother Then you import the mother again and wouldnt create a subscription for it At the end of it y,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about subscriptions and activation logic.
3436,low-prob-keyword,You should have this in a separate file or nested in ServerWhoResponse WhoPlayer should also have the IWritable attribute and be responsible for writing the data to the underlying writer and not the Foreach below,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; purely technical discussion.
3438,low-prob-keyword,Just pondering if Im good to do the baby steps I might get a couple of free hours tmr,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; casual comment about personal time management.
3440,low-prob-keyword,It was never supposed to be It was officially removed as a simp lemma at the same time as mul_assoc but due to a bug in the core version of to_additive it was getting marked as a simp lemma anyway,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical explanation about code functionality.
3442,low-prob-keyword,Does this need be codified Will it prohibit  acmecutegirl library and program Maybe gives you a cute girl acmemissiles library Cause serious international side effects  which is currently on hackage I recommend to simply avoid codif,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0.88,0,0,0,"Physical_Appearance, Stereotyping","Mentions ""cute girl"" in a stereotypical context, implying gender-based assumptions."
3444,low-prob-keyword,Text was too skinny img width288 altscreen shot 20190123 at 10 17 05 pm srchttpsuserimagesgithubusercontentcom32022115165383940bf1a001f6311e9832baedeb9b9ad74png The fix img width285 altscreen shot 20190123 at,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,Physical_Appearance,"Refers to text as ""too skinny,"" indirectly invoking physical appearance terminology."
3446,low-prob-keyword,ya I was thinking they put in there as a way for the client to pass in the timestamp incase there are any delays It looks like there are both timestamps and createdAt columns in the schema httpsgithubcomWomenWhoCodewwcode_apiblobmasterdbsc,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about schema and timestamps.
3447,low-prob-keyword,Yea i think so We must have those object files depend on PHONY dir targets So indeed xbmcmain xbmcandroidactivity xbmc,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about object files and targets.
3448,low-prob-keyword,This will happen when everything while deleting the job goes fine There is a case above where one of the sister mom fails to delete the job and error PBSE_SISCOMM results into discarding the job,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,Maternal_Insults,"References ""sister mom"" in a potentially derogatory context."
3449,low-prob-keyword,it cant be public here because we use it in Manager So Manager has private function nextIdentity witch call this function,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about function visibility in code.
3450,low-prob-keyword,Should this maybe be a simp lemma It is often used after simp only with mfld_simps and it is likely that people would prefer working with the times_cont_mdiff version of the statement,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about lemma usage in mathematical context.
3451,low-prob-keyword,Is this width800 height800 really necessary Looks fugly,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,Physical_Appearance,"Refers to appearance negatively using ""fugly,"" which is a derogatory term for physical appearance."
3452,low-prob-keyword, Should then we make the sister code in restful also use WP_CLI_TEST_DBHOST Yes although RESTful CLI will be affected by httpsgithubcomwpcliwpcliissues3826 in that the test suite will be a Composer dependency instead of copied into place,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about code and dependencies.
3453,low-prob-keyword,Can we make this 50 just in case future specs define something different when border radiuses butt up against each other,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about specifications and border radiuses.
3454,low-prob-keyword,Changed as per your feedback Were now checking if production is either set in the env flags or in the compiler options mode Running like a kitten ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; feedback and technical adjustments mentioned positively.
3455,low-prob-keyword,One question thats been nagging me as Ive been working on these resources How do I test for attributes in a list where the identifier appears to be a random number instead of an ordered number For example  rule  1 rule160206105comple,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; question about testing attributes in a list.
3456,low-prob-keyword,I think this is contingent on who the user is I can imagine someone from a large consumerfacing Bitcoin exchange reading this and saying show grandma two feerates one for the package yeah right I agree this is information Id like to see or a,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; neutral discussion about Bitcoin exchange and user experience.
3457,low-prob-keyword,this is fugly use set union to check for disabled gamemodes roles and villagergame in one operation I know this wasnt you but since youre touching the code anyway you might as well fix this up,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical feedback on code improvement.
3458,low-prob-keyword,if there are elements that will not be dropped then offerAll will return false scala pcompletefalse ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; explanation of code functionality.
3459,low-prob-keyword,suggestion p classsummaryOf 460 letters evaluated letters for male applicants are written in a more authentic tone compared to letters written for female applicants Letters written for male applicants contain significantly m,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,Stereotyping,"Highlights gender bias in tone of recommendation letters, reinforcing stereotypical roles for male and female applicants."
3460,low-prob-keyword,Ah good catch Something was nagging at me about this ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; neutral acknowledgment of a good observation.
3461,low-prob-keyword,maybe better to extract these to a getCrytoAccunt function instead,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; purely technical discussion.
3462,low-prob-keyword,The main goal is not clear This is more like the background From reading this I dont know what the robot must do and Ive helped my wife to choose an attire countless times There is not even a scoresheet,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0.85,0,0,0,"Physical_Appearance, Stereotyping","Mentions helping wife choose attire, reinforcing gender roles and focusing on appearance."
3463,low-prob-keyword,swift let percent  IssuesPercentopenIssues closedIssues  swift let openIssues  FloatopenIssues let totalIssues  FloatopenIssues  closedIssues  1000 let percent  closedIssues  0  Introundround  issuesValue  0 ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; purely technical discussion.
3464,low-prob-keyword,Yeah I mean its kind of a Cbastard style way this and in a way quite ungo That is to say golang seems to have defined Marshaling as the way to do these operations Part of me doesnt want to confuse by breaking convention The other part of me i,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about programming conventions.
3465,low-prob-keyword,If we did like this the export method generate the export file and return the nativeDataModel witch can be use by the postprocessor but the postprocessor have to export another file or override Is it really what we expect ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about export methods.
3466,low-prob-keyword,Today I learned Unlike the names of most instruments CORALIE is not an actual acronym CORALIE was instead named after the baby daughter of an engineer from the Observatoire de HauteProvence in France It was built as a joint project between the Ob,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses naming of an instrument without any sexist remarks.
3467,low-prob-keyword,It is confusing to understand quickly whether they are Husband and wife or Siblings Visually lines are hard to process quickly Adding an icon or colors will be useful,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment suggests visual improvements without any sexist or harmful language.
3468,low-prob-keyword,If you do this all line bellow are useless normally because they merge env for main and log witch is already done by this line,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses technical details without any sexist remarks.
3469,low-prob-keyword,This uses a _lot_ of words to make the same point as its singleline predecessor did bash  The testing matrix considers rubypuppet versions supported by SIMP and PE  which was enough to provide some quick context for the table If ther,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses testing matrix and optimization without any sexist remarks.
3470,low-prob-keyword,miri64 Sorry for being nagging here And sorry I didnt get the point about mainly for compilerbased optimization due to my weak knowledge How is realized should I const uint8_t dst_addr oruint8_t const dst_addr My idea is to get the point c,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses technical optimization without any sexist or harmful language.
3471,low-prob-keyword,Is your mum working today Today  ÃƒÂÃÂ¼ÃƒÂÃÂÃƒâÃâšÂÃƒÂÃÂºÃƒÂÃÂµÃƒâÃâšÂ continuous,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,Maternal_Insults,"Mentions ""mum"" in a potentially derogatory context without clear harmful intent."
3472,low-prob-keyword,So although I did not add a named test for it it definitely gets tested the CHECKref_count_map_empty in ArrayBufferAllocator checks that and it runs on every invocation of deno Adding another contrived test for it is totally pointless,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; purely technical discussion.
4220,low-prob-keyword,Before this I would probably have a sentence or two about the fact that within LeadbetterFamilyModel  and GoodFamilyModel  both husband and wife are component names while within SurbitonNeighbourhood they are component references and TomG,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,Stereotyping,Reinforces traditional gender roles by explicitly naming husband and wife as components.
4221,low-prob-keyword,Ill remove this phony target once review is done Sorry about this,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; apologizing for a technical issue.
4222,low-prob-keyword,Phrase as a question Can a Deep Neural Machine Learning Model analyze mammogram images in order to detect Breast Cancer,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussing medical applications of AI.
4223,low-prob-keyword,I tested this whole user flow with a loggedin user to be sure I didnt break anything This page was super skinny so I removed the grid classes,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; focuses on technical aspects of the user flow and page layout.
4224,low-prob-keyword,I can goon nitpicking this text sorry for being an asshole but its really critical disappointed  but I think the best approach would be to catch Eyal and ask him to help us with good wording,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discusses text nitpicking and seeking help for better wording.
4225,low-prob-keyword, this is not i18nsafe either and wont work on irregular plurals like baby ÃƒÂÃÂ¾ÃÂÃƒÂÃÂÃÂ babies right The most common way to store multiple keys often nested Heres how Rails does this httpguidesrubyonrailsorgi18nhtmlpluralization So wed hav,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discusses technical aspects of pluralization and Rails functionality.
4226,low-prob-keyword,For example you can create function witch returns a className,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; provides an example of creating a function.
4227,low-prob-keyword,That wont fix it though right Eg The problem is that candy is evil,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discusses candy metaphorically without sexist remarks.
4228,low-prob-keyword,not saying it doesnt guess were not going to have a file named all but probably phony targets should get the PHONY just for phone er fun httpswwwgnuorgsoftwaremakemanualhtml_nodePhonyTargetshtml,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses technical aspects without any sexist remarks.
4229,low-prob-keyword,I think were speaking to two different problems To me the proposed code is great and answers the problem of having fine grained control I wan to use this PR to answer some nagging issues of inconsistent behaviour Because users give us human refer,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses technical issues and user behavior without any sexist remarks.
4230,low-prob-keyword,Will do  And as I said  baby steps ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment uses a casual phrase without any sexist implications.
4231,low-prob-keyword,Check for cock  0 and check for prostate  1 as alternative to balls  5,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,Sexual_Objectification,Refers to sexual anatomy in a demeaning and objectifying manner.
4232,low-prob-keyword,Hypothetically yes 100 of my Kerberos experience has been in Windows bastardkerberosland though so I have no idea how kerberos functions in the rest of the world ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses technical experience without any sexist remarks.
4233,low-prob-keyword,It might be easier to simply have the test data in a separate binary file as that makes it easy to witch out the test data for something else if you ever need to I have a relatively good way of using CMake to make sure that your unit test will always f,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; purely technical discussion.
4234,low-prob-keyword,Minor grammatical corrections from a native English speaker on all of the discussed lines if its of any help Living in Queen Elizabeths realm using old version 28 are you There is an workaround for the 28 version but there is no guarantee i,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; grammatical corrections and technical discussion.
4235,low-prob-keyword,Yes but it needs another change on the code with the same check I initially have to have a space before comments Not sure witch one is the better option,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about code changes.
4236,low-prob-keyword,suggestion  Mapping under id does not change a vector  simp lemma map_id n  ÃƒÂÃâÅ¾ÃâÂ v  vector ÃƒÅ½ÃÂ n  vectormap id v  v  vectoreq _ _ by simp only listmap_id vectorto_list_map ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical suggestion about mapping and vectors.
4237,low-prob-keyword,That customers description field is set to the Smooch user ID of the user to whom the payment request was made  The Smooch user ID is available in the description field,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; explanation of a technical process.
4238,low-prob-keyword,If somebody has cheated or used any kind of hacks to manipulate the game in their favor then the end game review is different for them and tells them that they have cheated in a fun but absurd manner We are smarter Hackers Daddy,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses game mechanics and hacking in a neutral manner.
4239,low-prob-keyword,we can get a prevalence weighted average of disability weight for breast cancer if we dividing this measure by sum of prevalence_sequelae under breast cancer,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses statistical measures related to breast cancer neutrally.
4240,low-prob-keyword,Sorry to be bothering you but could you do without the profanities This is a familyfriendly pull request Every Monday evening me my grandmother and my little brother browse this repository and whatnot Its very awkward to encounter these bad words wh,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment politely requests avoiding profanities in a family-friendly context.
4241,low-prob-keyword,Id argue that a transparent wrapper would be more confusing We couldnt possibly cover all use cases with that bu wed set up wrong expectations that a CachedT should always behave just lust a T At least the explicit monad is a clean abstraction In,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses technical abstractions in programming.
